update,train_loss_mean,grad_norm,min_obs_margin,plan_margin_max,wall_clock_s,ep_step,eval_cost,eval_min_margin,eval_n_violations
24,0.2902894285429815,0.04822308246699769,-2.7987203862565644,-2.1121213330330995,0.0594637393951416,32,,,
25,0.2215322854092841,0.021056489683400258,-2.7767961253405065,-2.130580393988483,0.0807347297668457,0,,,
26,16.129137562623114,3.808541351601697,-2.0822316020666336,4.796519792904519e-06,2.0745015144348145,8,,,
27,1.4138806895358886,0.3273957590740991,-2.3179349834405922,-0.23165570355899234,0.36652064323425293,16,,,
28,0.4067125766300276,0.10130846998910321,-2.9475509903371817,-2.096546269242952,0.3496057987213135,24,,,
29,0.46671003783076986,0.062339194661571784,-2.9747166376624596,-2.1065205302565158,0.3477058410644531,32,,,
30,0.25738160285340067,0.021021557215915476,-2.8635758225003687,-2.123039551749099,0.260345458984375,0,16.480737548925543,-3.3275200759696606,1
31,14.382275886510461,5.3742803888493444,-2.14282204891979,2.5153825147228304e-06,1.2157132625579834,8,,,
32,0.6964511143322814,0.20481376241072827,-2.866767849903963,-0.7654004544972508,0.09643125534057617,16,,,
33,0.8187904709052863,0.17742182958366576,-3.2861579558528042,-2.07106445288997,0.09538531303405762,24,,,
34,0.7968739735420427,0.09466062865381812,-3.281856926901071,-2.0884387974759613,0.09954285621643066,32,,,
35,0.38643614116992314,0.02866190936479858,-3.0355828521887824,-2.1112399618244218,0.0934295654296875,0,,,
36,14.688030012539093,5.0219816633751755,-2.2187380629236997,1.1833580575437708e-06,1.2189404964447021,8,,,
37,0.5401037336926062,0.2430243490504745,-3.010318436631054,-0.8582696440617574,0.09605741500854492,16,,,
38,0.9900527054400112,0.20874670212257146,-3.394352228681665,-2.0604980947258977,0.08129692077636719,24,,,
39,0.9491867781028563,0.11274817098080862,-3.3857904477921688,-2.0800746933978185,0.07503819465637207,32,,,
