update,train_loss_mean,grad_norm,min_obs_margin,max_obs_margin,plan_margin_max,wall_clock_s,ep_step,eval_cost,eval_closest_margin,eval_n_grazing,eval_n_violations
1,50.96421079281345,24.90265072955274,-0.701989617303711,-0.6534792405605556,1.2125487613978692e-08,11.9285147190094,10,,,,
2,41.365194140568605,5.723812262688883,-0.6327090744273198,-0.3252372636730232,2.446182932658303e-06,0.9307765960693359,20,,,,
3,31.932226273987517,19.28350604991339,-0.2868787485058566,-0.036046379663650985,9.595300801024109e-05,1.6514830589294434,30,,,,
4,20.205753080200687,11.63892434419112,-0.023423204778130202,5.25099717969546e-05,5.274881282590904e-05,2.966806411743164,40,,,,
5,10.009379606185377,3.6278694223873096,-0.06788047734757896,4.2197908719510124e-06,3.8902849315181065e-05,1.9373500347137451,0,39.63838901319404,-1.222871045669649e-05,7,0
6,29.409991462381342,6.893570410153729,-0.7242748774740191,-0.15416073980616085,1.8565073393816967e-05,1.8144433498382568,10,,,,
7,11.296046264202758,4.758787705047248,-0.212843496160936,-1.842043952837713e-05,1.024893137691052e-05,1.7278177738189697,20,,,,
8,3.6439075825896126,2.28782840694914,-0.7595852027386225,-0.2802453017819735,-0.21284349619515086,0.17186975479125977,30,,,,
9,1.438896223585295,0.94100864788594,-0.8591949762299087,-0.7872058121416421,-0.7025561472563908,0.07966995239257812,40,,,,
10,0.6560463604751687,0.47074251783955917,-0.8464516875456716,-0.7654709524922154,-0.685225610401994,0.07478141784667969,0,38.26884072326837,0.00014542192788369324,6,1
11,27.53728483265492,13.77333189074071,-0.6942359133598053,-9.450769879348897e-06,0.0004848049914613073,4.4727091789245605,10,,,,
12,5.203177343294375,2.4983464561041946,-0.7104307152517848,-0.015329442204467858,-1.3660702208984077e-05,0.3509509563446045,20,,,,
13,0.9132453584225395,0.29838079014786006,-0.858088874293526,-0.7508269325631931,-0.6460469491825411,0.1319570541381836,30,,,,
14,0.160067685472714,0.05811682968626749,-0.8427724715271947,-0.7395304064303205,-0.6564966479404069,0.08233833312988281,0,,,,
15,24.769298713024135,11.333331805450962,-0.6315648160734746,-6.439375599409658e-06,1.7846527531339973e-05,4.696305990219116,10,34.39219894712423,9.450475045857942e-07,7,1
16,4.482354520074755,0.8706521291839371,-0.6108386630543114,-2.8103210265584266e-06,-2.7826036894662565e-06,0.44605040550231934,20,,,,
17,0.5270242416259368,0.12435472351547303,-0.8837985223237581,-0.6709124363943268,-0.6108386630565028,0.11799287796020508,30,,,,
18,0.11530184830161248,0.0246516367013687,-0.8789447250950426,-0.7596900978540502,-0.651633143344523,0.06670928001403809,0,,,,
19,24.744600528552382,6.876286352353702,-0.7027659279581517,4.8280537860989625e-06,0.0015588117155227454,4.80398154258728,10,,,,
20,4.649231213385671,0.7892007424689028,-0.5484019051678246,-1.7777749602654325e-05,5.632667913646472e-06,0.9665472507476807,20,33.64230584020183,1.003956052547661e-05,7,3
21,0.5105410762223301,0.13413753925222802,-0.8534050008274745,-0.6123580972989224,-0.5484019051644011,0.12066102027893066,0,,,,
22,23.264739043978068,6.210367932488464,-0.6681555110794704,1.1462795477035215e-05,0.0007112810061635777,5.1250691413879395,10,,,,
23,4.7745531837239055,0.6540797324043878,-0.46901382851496076,2.0920099698118477e-06,3.272259274322842e-06,0.5238373279571533,20,,,,
24,0.47558517826240315,0.1126067159207236,-0.8159050816848448,-0.5356586902660547,-0.4690138303499005,0.18259906768798828,0,,,,
25,23.35692812858545,2.2856864258263436,-0.6933747066242868,-1.1233753059558538e-05,2.9328056763366916e-05,5.335592269897461,10,33.09441626285354,3.8379341952499146e-05,9,2
26,5.193733879373831,0.4919474316214849,-0.33335209807409716,5.0009842414988626e-06,5.030932937133414e-06,0.609360933303833,20,,,,
