update,train_loss_mean,grad_norm,min_obs_margin,plan_margin_max,wall_clock_s,ep_step,eval_cost,eval_min_margin,eval_n_violations
29,0.7453454400625555,0.09804728774162992,-3.215392639032056,-2.081412199710941,0.09463906288146973,32,,,
30,0.4082044106464304,0.03345981501614786,-3.041070985988208,-2.115073437090881,0.07216858863830566,0,15.820320673061572,-3.3985838520580876,1
31,14.238386301688218,4.972534397937239,-2.1671575778797987,7.61434799656513e-07,1.30946683883667,8,,,
32,0.4952978776352286,0.2320878067042772,-2.993696235380259,-0.8458768618987391,0.06426000595092773,16,,,
33,0.9988015072128781,0.22031017706229478,-3.4339935864215123,-2.0459776461301256,0.07325029373168945,24,,,
34,1.0740096956594982,0.138554938099414,-3.4342827677644543,-2.0587725471418543,0.09007120132446289,32,,,
35,0.606998039052492,0.05025769629636561,-3.2170773131269303,-2.1009928477458533,0.1002047061920166,0,,,
36,12.012185883243255,3.5549610269796417,-2.218379104022767,4.648469599355387e-06,1.2690937519073486,8,,,
37,0.8903688301980426,0.5297524306161876,-3.681059271696621,-1.6663996808315895,0.09510397911071777,16,,,
38,2.4300188513227714,0.4950097840059009,-4.08514986412219,-1.9889965689632891,0.09392380714416504,24,,,
39,2.5121347017380486,0.3208781960505797,-4.083758990610793,-1.9997019626122228,0.09575271606445312,32,,,
40,1.6469617238231113,0.15593130027267083,-3.837841303486914,-2.0253084223106317,0.0952913761138916,0,22.798537759409946,-5.928195141868977,0
41,9.456598965296314,2.258882980560231,-2.791515205429572,2.420987337381497e-06,1.3343098163604736,8,,,
42,3.2158961731154454,1.2176036000108437,-4.860888666034699,-1.8977627672255912,0.12433981895446777,16,,,
43,7.162300554107178,1.0533613418270011,-5.497178984302058,-2.1860104009526475,0.09809470176696777,24,,,
44,8.353122994112034,0.7391145820853875,-5.558684017186999,-2.096692838671593,0.09502887725830078,32,,,
45,7.375417461021458,0.5321050921355871,-5.4769894916458455,-1.9676219945849085,0.10090970993041992,0,,,
46,8.771970379190474,1.917852979503111,-2.706383029305831,5.758485642770594e-07,1.2977759838104248,8,,,
47,2.55420269778865,0.9701927358151768,-4.586197285903523,-1.91979251781911,0.11610770225524902,16,,,
48,5.584495655440077,0.8782488407695241,-5.058246417391108,-2.0588882237882506,0.10114312171936035,24,,,
49,6.0576571578383795,0.6081668528183966,-5.0702827708293885,-1.985643541496009,0.09989595413208008,32,,,
50,4.831524300626732,0.41504029445282903,-4.897167851818483,-1.9540668147184577,0.09719419479370117,0,20.68051592135436,-5.51189804111454,2
51,8.821225349285182,1.6572227498194063,-2.806772069125933,3.0556749729404586e-06,1.331059455871582,8,,,
52,2.68084014802072,1.0070894389715572,-4.597911971911571,-1.9225180375835396,0.13967561721801758,16,,,
53,5.4998646982878325,0.8612718712446675,-4.986052863176688,-2.0198948391073897,0.1043863296508789,24,,,
54,5.671973862207292,0.5858657002974905,-4.986656065842949,-1.9550676253289994,0.09849143028259277,32,,,
55,4.281304782240108,0.38823001108408317,-4.74961521074962,-1.9532122744458622,0.1017768383026123,0,,,
56,8.812532807430367,1.6672703263602437,-2.8582977094574855,2.416499647717174e-06,1.330815315246582,8,,,
57,2.618845102126653,0.9935613953141744,-4.51570497503174,-1.9314360168061526,0.10614538192749023,16,,,
58,4.881319410930731,0.8006641776459864,-4.765831215328484,-1.9717599571622384,0.09938907623291016,24,,,
59,4.53253052660414,0.5136957884428854,-4.740801153065471,-1.9596476454515348,0.09798455238342285,32,,,
60,2.9556842168086375,0.288770431594597,-4.376874218666098,-1.9774831596120972,0.10180425643920898,0,17.362363360323986,-4.826487552667137,1
61,8.437621188074234,1.9644086274068042,-2.879128162225093,4.3457424381276866e-05,4.391052722930908,8,,,
62,2.5794684895193623,1.022586166349451,-4.456513586782382,-1.9390003636616502,0.5925958156585693,16,,,
63,4.414107232806666,0.7616176944617689,-4.617160285887939,-1.953422756168612,0.1010904312133789,24,,,
64,3.664898562270471,0.4455274540997743,-4.538580681169031,-1.9654656804400243,0.09757494926452637,32,,,
65,2.0127285990280184,0.1992491201936673,-4.057916906117292,-2.0404242536595145,0.1020500659942627,0,,,
66,8.69727837681587,0.5054719206384235,-2.9704654494625857,7.908744468920759e-05,4.446703910827637,8,,,
67,2.6328133843931294,0.920502725396954,-4.429571582320475,-2.4996207580230134e-05,0.7732837200164795,16,,,
68,4.012461454201829,0.7183851259284052,-4.51559688377609,-1.9563690559325795,0.09478569030761719,24,,,
69,2.904157144618485,0.36526479676146506,-4.355499687751975,-1.9985167702017983,0.08367395401000977,32,,,
70,1.2821452267091702,0.12650586277693515,-3.759956825756281,-2.071164661815844,0.09478187561035156,0,13.730582182419383,-4.1664045128501845,1
71,8.7302813961373,0.575780316402913,-2.881841185676919,4.340879343200932e-06,1.2944402694702148,8,,,
72,1.9166960570250684,0.8487768411307864,-4.028847207656268,-2.0328179853519903,0.0653390884399414,16,,,
73,2.3497264959531123,0.419241920525383,-4.038259378364694,-2.042774193539393,0.09996986389160156,24,,,
74,1.1664412442781655,0.14065272951269525,-3.6795969386076663,-2.0809276690716234,0.09883499145507812,32,,,
75,0.26574837405966983,0.025431389016322206,-2.99616538738412,-2.0932978970740335,0.10264706611633301,0,,,
76,8.265160829477672,6.83167632577217,-2.897328437111946,-5.110376186667764e-07,1.3078882694244385,8,,,
77,1.6464132215998397,0.7689606666702442,-3.811829804568613,-2.0882939812411485,0.0566098690032959,16,,,
78,1.6409463612620834,0.2937387963854263,-3.79735420587454,-2.0870953316427845,0.05976748466491699,24,,,
79,0.5826035123802944,0.07430576759002888,-3.305608226951133,-2.0895941206527517,0.09816932678222656,32,,,
80,0.06987430700407352,0.0054444221114444535,-2.6371267948899213,-2.109169269943945,0.09931826591491699,0,13.910774808481495,-4.251190617097223,0
81,7.768604189765361,0.23129314697665054,-3.316600626996842,1.4342992756821715e-06,1.2338669300079346,8,,,
82,2.3767604202626913,0.9541627562227778,-4.0614320268139705,-2.0733035298982956,0.05859041213989258,16,,,
83,2.12646333418945,0.3785907261936559,-4.021593740273009,-2.077626347191059,0.08606767654418945,24,,,
84,0.7374269294117319,0.09862579231904287,-3.4259374170695773,-2.0817075559741176,0.10538220405578613,32,,,
85,0.08306859313381283,0.00689298222954286,-2.662863264535241,-2.106285694825232,0.09259438514709473,0,,,
86,8.277288266647261,0.19600725045599265,-3.2992574323119666,-2.468895918150693e-06,1.1904809474945068,8,,,
87,2.0566109971942748,0.8900899449447166,-3.8996359205138287,-2.083737511221105,0.08455562591552734,16,,,
88,1.5065232505261614,0.284299007104049,-3.8048278764687478,-2.0822437096085498,0.08726358413696289,24,,,
89,0.3573634959456542,0.051261893866720906,-3.109306651787918,-2.094312502312327,0.07832169532775879,32,,,
90,0.01733205323834126,0.0004418797792335956,-2.415786857912299,-2.116589108573042,0.058083534240722656,0,10.723071569742503,-3.6692880574314755,1
91,7.946741490555806,0.18700328918636508,-3.223553831841807,0.00016941786951885085,1.1856698989868164,8,,,
92,1.5539852982751912,0.7009418041180128,-3.647870455770236,-2.0928329628852267,0.05756831169128418,16,,,
93,0.8943846871059865,0.1725469233251085,-3.484102895542142,-2.093333787246173,0.05624032020568848,24,,,
94,0.13496701390351468,0.017589892877756582,-2.777107744622048,-2.108139879687076,0.0389409065246582,0,,,
95,8.081246382961691,0.15638079336132782,-3.187744410696367,-5.388167664044374e-06,2.057826519012451,8,,,
96,1.3439631312423244,0.6519676702129592,-3.5478080693633496,-2.0969799623554612,0.10011553764343262,16,,,
97,0.6391179358435848,0.13177833943785539,-3.3317535096868633,-2.099251251574073,0.23386240005493164,24,,,
98,0.06395049297649552,0.0069830235645656135,-2.6133757553630583,-2.1143178383391565,0.32775068283081055,0,,,
99,8.326889862057355,0.16910402924696213,-3.179238266072968,4.2291319122256255e-06,1.9012608528137207,8,,,
100,1.2038983572665596,0.6126258135315845,-3.479063938367971,-2.1005863581142674,0.28685498237609863,16,9.630187035271751,-3.4221421110497463,0
101,0.4735564946065342,0.10241777031345288,-3.208834119802039,-2.1031601178232973,0.22528719902038574,24,,,
102,0.03135224974469044,0.002473179291632211,-2.4936492366593965,-2.118899987278137,0.21266555786132812,0,,,
103,7.844434253416399,0.2013086660589241,-3.1853095522529378,-6.747433367593203e-07,1.136993169784546,8,,,
104,1.09468634536009,0.6048181533370369,-3.4354325925810834,-2.102887462000537,0.0780191421508789,16,,,
105,0.33505141854617476,0.07863805763459573,-3.091669770210059,-2.105850838598785,0.05485796928405762,0,,,
106,7.607638087213693,0.19467856181701632,-3.146730025057119,1.2746439291833056e-05,1.2251777648925781,8,,,
107,0.9445102644609067,0.544928635164141,-3.3567023809789047,-2.1067186431730853,0.0947730541229248,16,,,
108,0.23847721476604455,0.05604821744979213,-2.971876480550651,-2.1097409283663526,0.07909417152404785,0,,,
109,7.802704080149539,0.1910909558538014,-3.1366685415758964,1.2447731406739493e-06,1.1588153839111328,8,,,
110,0.8604133241150247,0.5147935275685125,-3.3146286084910432,-2.108638026224576,0.07567739486694336,16,9.017782910622339,-3.2412637993078635,0
111,0.18196656696785296,0.04237795977720134,-2.8923255715283522,-2.1119759615544176,0.05428957939147949,0,,,
112,7.988586619435047,0.1700446318025345,-3.078742210239519,0.00025922568896119547,1.1832261085510254,8,,,
113,0.7112386102693479,0.4272460611324726,-3.217826958774049,-2.113082174309791,0.09621238708496094,16,,,
114,0.12828668139922159,0.027907134423435714,-2.783931294176069,-2.1165379822963986,0.06178712844848633,0,,,
115,8.360657277800422,0.20403876789654427,-3.0654816493211223,-1.0727870258797623e-07,1.1686856746673584,8,,,
116,0.6502047275051719,0.40343894150666365,-3.18835530059628,-2.11448550564261,0.057732582092285156,16,,,
117,0.0989663363569526,0.02070422401319161,-2.722727083144443,-2.118447405916413,0.043924570083618164,0,,,
118,8.251484967806165,0.20814445433104872,-3.041343330619916,1.0558238739966086e-05,1.160168170928955,8,,,
119,0.5745874343335027,0.3672693473846968,-3.144506058788801,-2.116415965639845,0.05619978904724121,16,,,
120,0.07123968990641126,0.013872699025869496,-2.652333849080677,-2.120950248034906,0.04138064384460449,0,8.650174300608308,-3.0946105612747727,0
121,7.777160491226537,0.17098838395721827,-3.002536082073658,3.725439386981222e-07,1.1572225093841553,8,,,
122,0.48455352764403425,0.3166305556941303,-3.0802408006018718,-2.1191218661981845,0.058287858963012695,16,,,
123,0.047730470258319516,0.008304517279811009,-2.570840913398494,-2.1242453376399193,0.039453744888305664,0,,,
124,8.27860756636736,1.09807268501314,-2.9883128518995434,2.781942428642381e-07,1.1953654289245605,8,,,
125,0.45151917863136937,0.3045257426474359,-3.0597209521549047,-2.120026532125412,0.06921172142028809,16,,,
126,0.038184934259817796,0.006068208303400237,-2.5375579494734066,-2.1251734351954132,0.05030226707458496,0,,,
127,8.184806386912179,0.19547545622760634,-2.970041662419867,6.267641029511495e-06,1.1365306377410889,8,,,
128,0.4076807740347897,0.2787668953003998,-3.0267840673224873,-2.121536080529288,0.054195404052734375,16,,,
129,0.02924672917399917,0.004209381466247678,-2.495500791170573,-2.126960100960226,0.034273624420166016,0,,,
130,8.30381635335517,0.20962541648415314,-2.9400195175840413,1.1820727572664502e-05,1.2256152629852295,8,8.433333387046664,-2.9686257257297672,0
131,0.3651373929940975,0.25625451235095525,-2.9919300854001105,-2.1231728000518766,0.07338333129882812,16,,,
132,0.02239437406223174,0.002884424466565278,-2.4582813944240223,-2.128799424960422,0.05034303665161133,0,,,
133,7.923649464782422,0.18603049021301943,-2.8880734849600564,0.0002844900170113629,1.1696562767028809,8,,,
134,0.30585652412501013,0.2206856326520496,-2.933927454405325,-2.1258847820162976,0.07432937622070312,16,,,
135,0.015361994104545517,0.001691865897849728,-2.410302935519576,-2.1313282834335503,0.052066802978515625,0,,,
136,8.904305340820637,0.8047953460948924,-2.8580661318596428,1.582213736806004e-06,1.1890637874603271,8,,,
137,0.27880077991222385,0.21814361233459728,-2.9114683339256304,-2.1270508161170816,0.0550997257232666,16,,,
138,0.012284521456754207,0.0011625553674781764,-2.3991330453739006,-2.1323358012087015,0.03346562385559082,0,,,
139,8.658513818020577,0.19051786235460605,-2.787521772954854,-6.511127490504975e-07,1.187037706375122,8,,,
140,0.2304205200393,0.19621190889635529,-2.843899552835376,-2.1301206872938665,0.05460381507873535,0,8.199632863422275,-2.7288779747932863,1
141,8.026959226364934,0.1683817669460225,-2.6816494345322894,8.955160124690664e-05,1.2262306213378906,8,,,
142,0.16343903117993355,0.13786480620029978,-2.730603958967704,-2.135200458114159,0.05131983757019043,0,,,
143,8.404979055996536,0.3682564912789522,-2.6117594342663417,6.799208326913053e-06,1.1796631813049316,8,,,
144,0.13624597834824945,0.13136873845274427,-2.6799832400050283,-2.1374203537263714,0.05576944351196289,0,,,
145,7.513652322316699,0.3531283735863597,-2.5687441674364218,9.887691843124546e-05,1.1596055030822754,8,,,
146,0.1060118645267291,0.09584746634882951,-2.6166772310487834,-2.140037854893768,0.054331302642822266,0,,,
147,8.141060865403306,0.4009131191406706,-2.585748697083663,8.780202803704285e-07,1.1559829711914062,8,,,
148,0.11596712817709673,0.11296129623400043,-2.6442980528769517,-2.1388611743794512,0.047438621520996094,0,,,
149,8.90958024221888,0.26622700861199305,-2.618970179456313,5.340421443067456e-06,1.189910888671875,8,,,
150,0.1248810497300248,0.12168418347161457,-2.6739277764849865,-2.1374490743598575,0.05576157569885254,0,8.147866456165833,-2.67165188722268,0
