update,train_loss_mean,grad_norm,min_obs_margin,max_obs_margin,plan_margin_max,wall_clock_s,ep_step,eval_cost,eval_closest_margin,eval_n_grazing,eval_n_violations
1,59.94847895750823,23.643301648802964,-0.6428719690067557,-0.020601864374361067,6.817231853883943e-05,25.365808725357056,32,,,,
2,45.72873523727313,3.44392388887113,-0.014073212895990839,9.580156088873082e-06,1.3225614240885974e-05,1.9546568393707275,0,,,,
3,57.52573432825847,9.436679709525546,-0.683199428961679,-0.0010604295740754832,0.0001299142573683021,2.1806018352508545,32,,,,
4,43.9354433329943,18.48664238884672,-0.0003006018077018613,1.8482667477615067e-05,1.866330670818872e-05,2.716994047164917,0,,,,
5,54.85094744620605,42.742418721185786,-0.7134167701859888,6.422777650827438e-05,6.666934426491355e-05,2.9266433715820312,32,75.16136182258724,3.5960277130042684e-05,30,8
6,21.02283197078643,18.335873842241128,-0.07998796092961413,4.632687083372389e-05,9.721496185521872e-05,1.141862154006958,0,,,,
7,52.56411866047223,51.638946184173676,-0.5920534175110106,1.4005675176620436e-05,9.640305446256825e-05,3.3288092613220215,32,,,,
8,19.11483069748855,16.359731966922084,-0.20220165557823688,3.265764162396767e-05,5.375897382653427e-05,1.1319310665130615,0,,,,
9,50.47805668786249,100.48000962366253,-0.6993768810678909,1.5185994142852266e-05,2.1690482994940474e-05,4.222531080245972,32,,,,
10,9.220598454223305,6.73411089148071,-0.4444381594608342,-0.045800281262991405,-0.038500835202038175,0.24041342735290527,0,49.85335347991622,1.2143094776373431e-05,12,1
11,45.780582688443744,45.846803916150506,-0.6859067246681043,9.02721928286443e-06,5.8020195553232234e-05,5.942339181900024,32,,,,
12,6.104604146191246,4.369903378553177,-0.5906435268336394,-0.23133008921300502,-0.21010069604357384,0.23811078071594238,0,,,,
13,43.17723222716278,65.39542033676858,-0.7086383993713266,3.947348362287606e-06,3.669159918862075e-05,3.7565109729766846,32,,,,
14,4.371993621405352,3.6630378521580087,-0.66528116181614,-0.43362991659037453,-0.4073969450261612,0.24117422103881836,0,,,,
15,38.3593327561686,33.47080465646646,-0.6297288326233921,-6.533405098485545e-06,4.630287858287119e-05,3.5123322010040283,32,40.944981973974826,-2.9113366384336814e-06,8,0
16,3.4175426090349754,3.3057765285668905,-0.7353641913327102,-0.6479921425110404,-0.6268366091947486,0.23404836654663086,0,,,,
17,37.508922626019775,22.71420413003947,-0.7477713200148046,-8.401576336636296e-06,1.5212083352089678e-05,3.714858293533325,32,,,,
18,2.8949959543412285,2.9683123769393416,-0.7979271998146693,-0.7093833370180269,-0.6924778332845725,0.24903130531311035,0,,,,
19,37.54502081083226,10.920939621056503,-0.8025157057888803,9.48547698109703e-06,2.5951696914550126e-05,3.2076416015625,32,,,,
20,2.4157280983688465,2.524461166209553,-0.8294946279740756,-0.7032611513447813,-0.6876408471763809,0.24237275123596191,0,37.49270741753567,-6.040100978932372e-06,7,0
21,34.34602163625825,10.402437246353266,-0.8449301759642107,5.268929198165573e-06,2.4404580856840496e-05,3.6700024604797363,32,,,,
22,1.8171151859961157,1.873941767498503,-0.8511602546885784,-0.6925153274821352,-0.6817581081433386,0.29866480827331543,0,,,,
23,34.759930147984946,13.49723602250172,-0.8297351234472594,1.0144895662977937e-05,1.066928221482577e-05,4.5037171840667725,32,,,,
24,1.2936902149444942,1.2670321235486706,-0.8361068613617573,-0.6806779558298091,-0.6762620433944957,0.2365577220916748,0,,,,
25,34.78012178738415,15.225178837102709,-0.818371716756515,1.085765361263924e-05,1.0804535484187916e-05,2.8745219707489014,32,35.021865100248775,2.5189955485283022e-05,6,1
26,0.8111960711449119,0.729470303983328,-0.820675692474838,-0.6712048643401214,-0.6708047079138053,0.32854151725769043,0,,,,
27,35.184168528863864,10.268087657628488,-0.8131652153854516,2.210275927938543e-05,2.199463116658862e-05,3.989433526992798,32,,,,
28,0.5481033497014381,0.43837574601810136,-0.8136810503035512,-0.66569770173267,-0.6656977026352766,0.23555779457092285,0,,,,
29,33.88763506950464,11.453960123413488,-0.8036764693914684,4.664231859075052e-06,8.672164753753542e-06,3.192211866378784,32,,,,
30,0.3516931870759166,0.23637457530681996,-0.8035836168484751,-0.6614387753938715,-0.6614178207894086,0.3142430782318115,0,34.09816527644776,4.15788008345519e-06,7,1
31,34.554118485941835,24.131322333554618,-0.788854666820324,9.138754400450644e-06,9.094052345171022e-06,4.145224332809448,32,,,,
32,0.2212044206772987,0.11614960201413438,-0.7895557296688172,-0.6579108454353779,-0.6574016223806118,0.23094701766967773,0,,,,
33,32.87437350141036,5.246271432824969,-0.7807281928000571,4.569702663159703e-06,4.574804164159119e-06,4.912254095077515,32,,,,
34,0.14695452085396007,0.056703119190614736,-0.7813100266974415,-0.6556873527524847,-0.6544001009352924,0.23452258110046387,0,,,,
35,32.33571182908461,25.439450053315685,-0.7808807041445283,7.83964009787308e-06,1.6560409484611682e-05,4.800581455230713,32,33.19964435829726,1.0347294169044119e-05,8,1
36,0.10005833449512255,0.02632711687207987,-0.7804640829793914,-0.653911404119965,-0.6525347045274688,0.23090744018554688,0,,,,
37,33.959760958072515,4.023672295523133,-0.7728353661304217,5.967294359310316e-06,7.733639654450286e-06,3.782179594039917,0,,,,
38,33.436169401341694,10.770815942063557,-0.782869122446032,1.1232126106541784e-05,1.117717463272605e-05,3.612508773803711,0,,,,
39,32.39984058832747,2.1621989751997166,-0.7681310999416331,-1.0778234953434662e-06,2.9873784859857366e-05,5.531667947769165,0,,,,
40,33.2663879999811,2.346225110610249,-0.7734457539845692,8.759179172646014e-06,1.0706922048964174e-05,3.3817765712738037,0,32.99858018692234,5.2326119558410156e-06,8,1
