update,train_loss_mean,grad_norm,min_obs_margin,max_obs_margin,plan_margin_max,wall_clock_s,ep_step,eval_cost,eval_closest_margin,eval_n_grazing,eval_n_violations,fwd_conv_max,fwd_iters_max,fwd_n_nonconv,fwd_rs_max,fwd_comp_max
20,3.8287609846943185,2.3962966299485373,-0.8140101262153003,-0.6220570510648111,-0.5776708760437794,12.464475393295288,0,36.170948163325356,0.00013404509601055992,7,1,0.000861128632907826,2,0,6.178307307069808e-05,1.3552527156068805e-16
21,32.372568253738294,6.843547463299948,-0.6527970739140774,4.4685227516994e-05,4.446655285206269e-05,76.54598760604858,24,,,,,0.20148156426901884,40,1,0.0039409604171599805,575.255168970595
22,2.9162259738159637,1.801205773249716,-0.8279932597667312,-0.6918327201637673,-0.6527970739417004,12.108699321746826,0,,,,,0.0008950731124981459,2,0,5.583174682444181e-05,1.3552527156068805e-16
23,33.0079515859973,5.873038642771593,-0.6290493414998772,5.614862673752885e-05,5.578023274499522e-05,71.2183563709259,24,,,,,0.0008453068596558921,20,0,6.876331338282829e-05,0.0050925379650207546
24,2.3975229624769177,1.3419084843520246,-0.8093698218574912,-0.668464924383045,-0.6290493416712193,11.787166833877563,0,,,,,0.0008770082732099116,2,0,4.5977160109567095e-05,1.3552527156068805e-16
25,33.50184700667681,8.713360092796622,-0.686658899988865,3.159457478030259e-05,3.143957804774278e-05,54.79352116584778,24,,,,,0.0009821358912168177,24,0,3.56672260324432e-05,0.013313111038103611
26,1.7675547930571487,0.8584271463957169,-0.7950016839744076,-0.6765098201604041,-0.6401781215634428,11.48722767829895,0,,,,,0.0008702613757124444,2,0,3.272723878833261e-05,1.3552527156068805e-16
27,34.305854776556515,16.321730535084402,-0.7391000793522438,-2.650676931725826e-06,-2.664791418860446e-06,75.50188136100769,24,,,,,0.06483026892005603,40,1,3.4440771103039225e-05,0.0011703492439494516
28,1.4240164836259896,0.5697325295536829,-0.7887700943819107,-0.6836699232331274,-0.6493019498828723,11.908725261688232,0,,,,,0.0007686322602762363,2,0,2.6022423636473668e-05,1.3552527156068805e-16
29,33.07233143834489,9.851507913390138,-0.6435176593462919,-5.307946747468151e-06,5.640631258740925e-07,70.31523251533508,24,,,,,0.0009909622621673275,26,0,1.2287574558642306e-05,0.01074477147571803
