update,train_loss_mean,grad_norm,min_obs_margin,max_obs_margin,plan_margin_max,wall_clock_s,ep_step,eval_cost,eval_closest_margin,eval_n_grazing,eval_n_violations
1,48.697798412393354,16.8378644912063,-0.6428720729588284,-0.5616360335056008,0.011610681763949193,145.81231379508972,10,,,,
2,41.26637364824404,1.693086601379673,-0.537903905623776,-0.24200187107541837,0.015249421642171024,138.89985489845276,20,,,,
3,37.484659281237576,3.0006234916009253,-0.20865047136450454,-0.010159501870164567,0.01594585252231029,203.86224102973938,30,,,,
4,31.749922108850143,25.889002174983222,-0.0010942364066177657,0.021866666947561453,0.023592767212309407,318.5942599773407,0,,,,
5,31.377364455154478,23.74250720405855,-0.6867323595373396,-0.227204388156645,0.05609732478830365,317.94739031791687,10,,,,
6,13.981105824097439,5.394181134490718,-0.15484299100833177,0.05965112357559921,0.05979005523833425,147.8361930847168,20,,,,
7,4.862757809019702,2.7732292738763973,-0.4314249274555497,-0.03240196713057997,0.002149545791517715,110.78519940376282,30,,,,
8,1.5872750741243504,1.1569262579277522,-0.6886655144363107,-0.4703851469001039,-0.43142492746276684,82.11788272857666,0,,,,
9,23.876503507614046,22.457760620208376,-0.7221473213806542,0.08546390621583944,0.11239842009016665,394.10154914855957,10,,,,
10,5.509294237413747,2.0154925927641063,-0.4853155360612229,0.07996499486343567,0.08546390620729183,151.11553692817688,20,32.584917351680005,0.07922680358736733,8,6
11,0.9991970745261627,0.41957982148276535,-0.794322608405126,-0.5438026010376695,-0.48531553606663946,76.75372433662415,30,,,,
12,0.1741547282343129,0.0765165434668167,-0.79752819386932,-0.7378805584915458,-0.6526191226979046,67.8605010509491,0,,,,
13,23.09014650826299,19.858215660607605,-0.6071097489884743,0.06359782909269474,0.11135869736390536,395.22058749198914,10,,,,
14,4.608820519351396,0.685123811966673,-0.4607750996993525,0.052975775104875056,0.06359782909239287,150.3805432319641,20,,,,
15,0.4836857372318784,0.10149830948846504,-0.7997452761768999,-0.5236926162587032,-0.46077509969922503,88.5367283821106,0,,,,
16,23.78266359112291,6.335368409161844,-0.7013842217742932,0.08343707801358935,0.11944371275626475,329.81772661209106,10,,,,
