update,train_loss_mean,grad_norm,min_obs_margin,max_obs_margin,plan_margin_max,wall_clock_s,ep_step,eval_cost,eval_closest_margin,eval_n_grazing,eval_n_violations
50,17.53701302264967,0.210979895338622,-0.664370725658405,-0.4904877220197166,4.718966090111465e-06,0.9041826725006104,8,65.03412969415598,1.3986168507118535e-05,32,5
51,13.998140323769142,0.22732649003758026,-0.44014302744029843,-0.08830854256385212,2.475546811309126e-05,5.297431707382202,16,,,,
52,10.804678654956692,0.24164184790193405,-0.05790702357395028,-1.4572591216399644e-05,9.107925412754625e-06,2.97015380859375,24,,,,
53,8.413031214215483,0.029721856430832822,-0.001746034525043072,-1.5147480164401372e-05,6.767624750936285e-06,3.977940082550049,32,,,,
54,5.323094829769945,0.030288825287734144,-0.03885266485651884,5.287708916501543e-06,5.976064803348002e-06,1.588728904724121,40,,,,
55,2.3221785124391374,0.017212100824494554,-0.24105991408858385,-0.05591880854614417,-0.0388526690726918,0.09910297393798828,48,70.71461177910652,7.3287118261822215e-06,35,7
56,0.6362471405102857,0.010363599728526313,-0.4454665961110975,-0.2708370642664464,-0.24105991424367046,0.11956977844238281,0,,,,
57,17.94257649789387,0.3597091076130795,-0.6997726445826016,-0.5164006816800075,2.2274295273017053e-05,0.9226405620574951,8,,,,
58,14.29195148769253,0.17027096571568845,-0.46381340892692546,-0.08559907582787352,4.645138202241661e-05,3.2719390392303467,16,,,,
59,11.520295444451259,0.05766068701416342,-0.05371548035531526,-2.724331896963861e-06,3.814575735872072e-05,1.5537185668945312,24,,,,
60,10.608269442980118,0.030025934343748097,-0.003014800329321554,-0.00044124192829153586,1.6773221754640133e-05,2.0983262062072754,32,66.45597078126062,4.110486934272295e-06,37,5
61,9.261218032894876,0.01976757563761218,-0.00013394400643162996,2.545145910359814e-06,1.0161781953454962e-05,5.501449823379517,40,,,,
62,7.0236761537706,0.039163529176199356,-1.004115411951112e-05,6.284997653649427e-06,6.951783631858888e-06,5.431948900222778,48,,,,
63,4.0405107208195075,0.032173731634210175,-0.07386772882549697,-0.00050347916721738,2.314182391716102e-06,0.1712965965270996,0,,,,
64,17.493992119986487,0.22883633588809837,-0.6739921547600556,-0.3863830412452305,2.250309463514011e-05,2.483302354812622,8,,,,
65,13.038309226261106,0.8568305915210971,-0.32081427268467033,-0.009094103160483424,2.5149819853464983e-05,3.7212636470794678,16,64.00866786277894,3.537112463924963e-06,35,1
66,10.458185348378471,0.15472839968920152,-0.07020897817322669,3.333204619315744e-06,3.315355679656129e-06,1.0074491500854492,24,,,,
67,8.73245684848296,0.27710242752864916,-0.09636953261504977,-0.06925977155792373,2.5937917655927123e-06,0.9632635116577148,32,,,,
68,5.827114377791782,0.05350706220553298,-0.05651489801304321,2.9941785539833177e-07,1.4897712633521465e-06,0.947073221206665,40,,,,
69,2.571082798414318,0.02257296397090668,-0.1925938439065482,-0.011894337230885954,-0.003221240044504192,0.10311365127563477,48,,,,
70,0.6782709037114423,0.009663506579949235,-0.4194023508047908,-0.22583446188839096,-0.19259384355124376,0.09288263320922852,0,70.05119440964307,4.581353271859712e-06,37,6
71,18.47719517178858,0.27901316329750486,-0.7331609770017589,-0.5253377465810776,9.540668480800818e-06,1.817772626876831,8,,,,
72,14.313745027064884,0.18542980546707524,-0.4636877552980734,-0.049999747106482584,7.707292964731494e-06,4.599443197250366,16,,,,
73,11.692978757005516,0.03648714916569289,-0.026018598139085025,-5.163060803559105e-06,3.116241833356348e-05,0.9543435573577881,24,,,,
74,11.153577825401312,0.005062913160379408,-0.0049591798896200245,-0.00010697576200602299,1.7859570556666426e-05,2.1291897296905518,32,,,,
75,10.302158484447089,0.03190866878100015,-6.166083983627502e-06,2.0684290963357554e-06,2.6135265153159892e-06,3.1993887424468994,40,72.11068635939468,5.7886024680264825e-06,37,7
76,8.709465888579645,0.019925542117741793,-5.792459650155735e-06,3.6851462918985334e-06,3.6487511491101188e-06,5.446954727172852,48,,,,
