update,train_loss_mean,grad_norm,min_obs_margin,plan_margin_max,wall_clock_s,ep_step,eval_cost,eval_min_margin,eval_n_violations
64,0.6704879411541113,0.0954135022993601,-3.5936609769602432,-2.0719202447515657,0.14966225624084473,0,,,
65,20.160587062548082,15.927187723466135,-3.4085988636331237,0.0002244965878591687,8.313157081604004,10,,,
66,4.445462958210618,3.2839032570866706,-4.079798493085121,-2.0415821202586484,2.1608707904815674,20,,,
67,1.779372974121727,0.533630662822306,-3.9748377083946043,-2.077488640446299,0.4686150550842285,30,,,
68,0.2638730694196871,0.03241111096357629,-3.199181202325457,-2.083249853896337,0.44350218772888184,0,,,
69,3.7540809784482443,1.8012669419066405,-3.180663148682058,8.696061567947666e-06,1.3369550704956055,10,,,
70,2.359950261122689,1.484616286467964,-3.6830518034824307,-2.0930692980730186,0.14264917373657227,20,11.598201660554189,-3.6674291931375302,2
71,0.7164059391151655,0.15881141722312547,-3.5136077354367297,-2.09138447033688,0.14373040199279785,30,,,
72,0.06150618805721787,0.0087384769633771,-2.7530605443148617,-2.1044205661793516,0.14381980895996094,0,,,
73,3.8497596227549993,1.6584122358838662,-3.3438303209043774,6.300275048998216e-06,1.264420986175537,10,,,
74,2.382315925604194,1.4214955420540203,-3.744951253583423,-2.0890600942134916,0.1254749298095703,20,,,
75,0.6388214762958008,0.1303353803329314,-3.5111936850763055,-2.088435082355118,0.10755133628845215,30,,,
76,0.044808866329878384,0.007215705905779026,-2.698868653080285,-2.1054306081931466,0.09899497032165527,0,,,
77,3.606145439899567,2.1068627520684515,-3.3556283297451817,1.3833429909348993e-06,1.259359359741211,10,,,
78,2.0199180014069045,1.1724616263998089,-3.6823624597528797,-2.0901691107601836,0.11911916732788086,20,,,
79,0.4487457179838485,0.08699491952054329,-3.3880879103626027,-2.0911559086041915,0.09661436080932617,30,,,
80,0.02195550075035231,0.005186715681146176,-2.5600604330536614,-2.11041673085937,0.10042834281921387,0,10.750661521475992,-3.5673694900985753,0
81,3.591608497375453,2.0361076500325574,-3.3615260241309226,1.1464031102192962e-06,1.4732675552368164,10,,,
82,1.771480793502618,1.001086735893291,-3.641379487516871,-2.091593101206296,0.09663796424865723,20,,,
83,0.3405924251482374,0.06255042760499961,-3.297423566470993,-2.0940838968136104,0.08862924575805664,30,,,
84,0.0125302283333817,0.004131104310716578,-2.4740363736673494,-2.1137391925476314,0.06508421897888184,0,,,
85,3.6159944738865955,2.0003022245048614,-3.4624452452925603,-9.961676443737133e-07,1.2630348205566406,10,,,
86,1.7114140605727766,0.9272385556737136,-3.6759941977906623,-2.08996584561894,0.09901714324951172,20,,,
87,0.2853113698975015,0.049703559703115255,-3.2551147116806103,-2.094073915352319,0.09169483184814453,30,,,
88,0.008233013912833808,0.0036154973915081276,-2.414448716106246,-2.1149749825544215,0.0752098560333252,0,,,
89,17.56090062322616,6.4162966463916975,-3.5795571413133676,0.0003682817280993289,4.402370929718018,10,,,
90,30.07805990840423,11.452707479981452,-3.71964275226584,0.0002589969898162403,4.4277660846710205,20,10.191912175235897,-3.5314068835941193,1
91,23.72444447603144,13.233207047851343,-3.086327067131162,0.00017106438139913305,5.5691587924957275,30,,,
92,18.714978131690795,11.572167582927124,-2.3369131673423142,0.00017740128746424055,5.553083896636963,0,,,
93,16.29638666058355,5.606804863507639,-3.4484703717229,0.001206541370122216,4.907113552093506,10,,,
94,26.614094108657675,11.304784969734847,-3.5372654462277975,0.0002220944041416706,5.3326873779296875,20,,,
95,20.16042491054718,12.524750516429572,-2.95901874888368,0.0002583411521146495,5.659584283828735,0,,,
96,3.0364836494286624,0.5997779167716457,-3.233332207637594,-2.132301530899383e-07,1.7153000831604004,10,,,
97,0.44610079207109027,0.17832524375480283,-3.2499604096144266,-2.111092268439487,0.33286547660827637,20,,,
98,0.01862759516389187,0.0030433359876864334,-2.529164189925104,-2.12141463324256,0.26201915740966797,0,,,
99,2.8689436025224815,0.40208247066371383,-3.127438533571686,4.771388660840259e-07,2.1908719539642334,10,,,
100,0.2497197606867271,0.08851184148525473,-3.1140229536000845,-2.1164563071592433,0.2909531593322754,0,8.62282174304352,-3.0493289473631933,1
101,2.7720238438693006,0.30277641653766946,-3.028517060484659,-1.4254244016242978e-06,1.2738842964172363,10,,,
102,0.17115727448915874,0.05485240323341168,-2.996432146721214,-2.1205119185821015,0.08966612815856934,0,,,
103,2.518250401174379,0.23491524712253087,-2.952883871827089,-2.449783265134897e-09,1.1793067455291748,10,,,
104,0.11596114877806883,0.03451254951102281,-2.897891537520034,-2.124046844927033,0.09958767890930176,0,,,
105,2.473955226407512,0.200868966602788,-2.9365819200825385,9.932589735250907e-06,1.196852207183838,10,,,
106,0.08884598223293266,0.02479550150919302,-2.862360208243946,-2.1247816216688173,0.0954904556274414,0,,,
107,2.603164667388318,0.19183164758875348,-2.9575473983694214,6.228271343111658e-09,1.2979140281677246,10,,,
108,0.0857233347780445,0.02339151712070418,-2.873138057199962,-2.1237352525860795,0.0858147144317627,0,,,
109,2.5997316655773415,0.1953182987102198,-2.9483694672792824,-2.9207621394800043e-06,1.3269774913787842,10,,,
110,0.06967377321268794,0.018430028641795153,-2.8465873796443457,-2.124138076868063,0.09226202964782715,0,8.386275073850632,-2.9403628721835844,1
111,2.978737897670986,0.22331653122055425,-3.0554207326701146,1.8210486658620795e-06,1.2014200687408447,10,,,
112,0.08056203483613752,0.021274727900257133,-2.938601909003716,-2.11951764863814,0.07824349403381348,0,,,
113,2.8220034923605737,0.17571288609646096,-2.975453590202685,-1.1527888088558313e-06,1.1837470531463623,10,,,
114,0.06332478684414293,0.015394291134477829,-2.8461736831962234,-2.12271761550212,0.09156394004821777,0,,,
115,2.520961378436309,0.15726645460107969,-2.9056027183130566,1.2041100798332316e-05,1.2016258239746094,10,,,
116,0.046338789929714956,0.010929282913722263,-2.7714559671407444,-2.1256636055566305,0.08396244049072266,0,,,
117,2.332237805592809,0.10768407537270683,-2.818182006256983,6.277892095063464e-09,1.2857539653778076,10,,,
118,0.03670072737892951,0.008253398352862306,-2.6850050041710216,-2.1296774657331285,0.09063196182250977,0,,,
119,2.6928670292559036,0.11671397519069644,-2.9011565775210912,3.15759846466479e-05,1.1930723190307617,10,,,
120,0.045306923096874785,0.010247617639256088,-2.7568437851332996,-2.126323545836641,0.09790563583374023,0,8.3049573957202,-2.8920867628930567,1
121,2.7013808370937404,0.11080419859799243,-2.8955399737222858,7.430895348403688e-05,1.2881431579589844,10,,,
122,0.04314114038348435,0.009515968053609724,-2.7437639708008725,-2.126488073794265,0.0830988883972168,0,,,
123,2.5240522735079,0.12962257127192386,-2.882364452170011,2.7278062672997372e-05,1.2374544143676758,10,,,
124,0.03627571228391993,0.00783568872640443,-2.717149864818794,-2.1269604129448014,0.08499550819396973,0,,,
125,2.6683334968170467,0.10226023908117013,-2.886881690486805,7.283683148062714e-05,1.1949737071990967,10,,,
126,0.03834351049263154,0.008275362966012698,-2.7272046463451227,-2.126971473570853,0.07741332054138184,0,,,
127,2.6100337804429206,0.12268422075032702,-2.8990974080888097,2.054408630758342e-05,1.1562745571136475,10,,,
128,0.035341253230019146,0.007493447379143125,-2.7239549802858787,-2.1263273719331384,0.07674121856689453,0,,,
129,2.5249161316995576,0.09278130102586368,-2.8396179806639363,6.437223936583969e-05,1.184828758239746,10,,,
130,0.03226458618152366,0.006669587508896926,-2.6753767806954296,-2.1290880599842827,0.08234763145446777,0,8.27519846991424,-2.873883146708172,1
131,2.6076739826073094,0.11899765762005753,-2.8921356107024083,0.0003404947389151758,1.192272424697876,10,,,
132,0.03295262523362714,0.0068554105553464,-2.7107736095159196,-2.1267933959513163,0.10419845581054688,0,,,
133,2.6316157821204564,0.11822823045606576,-2.9068678268993824,6.620405195545409e-05,1.226640224456787,10,,,
134,0.033586001196700244,0.007051191286572326,-2.724189168630532,-2.1261597093390505,0.09343457221984863,0,,,
135,2.5912561200935134,0.11366138181624989,-2.8966939756919587,5.7170495015856915e-05,1.218057632446289,10,,,
136,0.03168862692635378,0.0066100728857102255,-2.713610009363327,-2.1267185613786665,0.08452153205871582,0,,,
137,2.4705527099725253,0.08410886279711643,-2.8256310483407945,9.879256175915341e-05,1.2282805442810059,10,,,
138,0.02761385148952128,0.005684880332248639,-2.656315837978155,-2.1296143453927656,0.07953977584838867,0,,,
139,2.4285186386017035,0.10679271982193743,-2.8413824786934834,5.800849028347876e-06,1.1942622661590576,10,,,
140,0.025630522990418944,0.0051722236742851365,-2.6580838174666024,-2.128952652563968,0.17055892944335938,0,8.26184748003877,-2.866019465777872,1
141,2.558288943472077,0.08674964996926833,-2.846461791660834,2.5845602433793857e-05,1.2107274532318115,10,,,
142,0.028758005943210686,0.005889768939564753,-2.6720913911803588,-2.1287617128625733,0.07970380783081055,0,,,
143,2.820674812725334,0.1038521342873759,-2.8744062416612017,-3.1211279605258824e-07,1.1818599700927734,10,,,
144,0.030965997111358046,0.006389414132543258,-2.7007286183481267,-2.1275409475264957,0.0767507553100586,0,,,
145,2.6629300986965827,0.08531176298237496,-2.8537666207058323,1.591436879311292e-05,1.1749906539916992,10,,,
146,0.028913778150348592,0.005882369955188264,-2.6739133569961586,-2.128474658664944,0.0881204605102539,0,,,
147,2.656999970088401,0.10882696896941987,-2.893870594966222,7.023319437293729e-05,1.2188761234283447,10,,,
148,0.029465151219212993,0.005942520394204951,-2.698052620689288,-2.1268748205780432,0.09564042091369629,0,,,
149,2.7488815546736673,0.10084381814595918,-2.8658311766991207,5.685957319423451e-07,1.1904850006103516,10,,,
150,0.029469368339886056,0.005981275042445248,-2.6879889865448345,-2.127930065825043,0.08801007270812988,0,8.253561086391146,-2.8603812361402237,0
